"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"2748873",2.0568884834453e-05,2.5227128762034e-05,2.01607741737283e-05,3.18079042642097e-05,2.30102439414576e-05,4.28834590457812e-05,2.19517573851361e-05,3.57431239165366e-05,3.43198560203325e-05,4.56673639600722e-05,1.68104411276661e-05,5.04039209325021e-05,3.28045955346273e-05,4.70913479094684e-05,2.81407717688057e-05,3.84839197734414e-05,4.75703327369516e-05,4.58024187638398e-05,3.04515971862724e-05,1.99563289002566e-05,4.43168265738136e-05,5.06167243632882e-05,4.77738175721914e-05,3.88716803008536e-05,3.63996736162599e-05,2.97284715264495e-05,3.10272526680454e-05,"v_3947",184,1.63963993507026e-05,2719.98171884151
"75293",1.65994509190322e-05,1.72282830569989e-05,1.50405775581782e-05,2.64065620306646e-05,1.57054045949631e-05,3.83477085697851e-05,1.1297347942978e-05,4.71159360717982e-05,3.08563843118586e-05,5.2596205388497e-05,1.57258965387844e-05,4.76128243336339e-05,2.61324744089404e-05,4.56814273133766e-05,2.90710452157083e-05,4.59324203747527e-05,3.60533048111633e-05,3.36709673074714e-05,4.26984351850994e-05,1.66302740835472e-05,4.33320082055066e-05,0.000102990973878079,3.64113960955621e-05,6.32488357437618e-05,3.09830555186022e-05,2.34032648186943e-05,4.41541672583723e-05,"v_4129",219,1.64292638046889e-05,2549.58229056734
"2609254",2.52600340072229e-05,2.58424245854983e-05,2.3360897058447e-05,3.06076059900885e-05,2.81236314840037e-05,4.43266523790527e-05,1.80022780229568e-05,4.71159360717982e-05,2.1410552379657e-05,3.49591544797794e-05,2.16908917776337e-05,4.30157240531451e-05,2.41864390806151e-05,3.80678560944805e-05,2.76756350453543e-05,3.53803778562284e-05,4.1311078429458e-05,2.55008061225702e-05,3.6078522753301e-05,2.3282383716966e-05,4.07058258900214e-05,2.88234124846502e-05,3.66696329473037e-05,3.32715229693747e-05,2.9466402451258e-05,2.2454483812531e-05,4.14691165467145e-05,"v_4246",130,1.6290624745459e-05,2477.65791274315
"145458",1.62385932903576e-05,1.72282830569989e-05,1.98407618852564e-05,1.80044741118168e-05,2.41059698434317e-05,3.6698344760332e-05,2.02984869544563e-05,3.41184364657849e-05,2.45591630237242e-05,3.36993651291568e-05,1.51836242443436e-05,4.20306311358975e-05,2.52984592682296e-05,4.70913479094684e-05,1.86054689380533e-05,4.18978158823758e-05,3.32992329158661e-05,2.27774190609365e-05,2.68106453487833e-05,1.77389590224503e-05,2.82314598914664e-05,3.11081951816042e-05,2.96972379502811e-05,3.36009439888735e-05,2.62164315926634e-05,2.71983888433474e-05,3.10272526680454e-05,"v_4252",181,1.69136053041066e-05,3260.02482611676
"1795630",0.000141456190440448,0.000143056278955437,0.00013984537006221,0.000157239073909867,0.000160341223655553,0.000185347258087295,0.000172307518219729,0.000183589681934938,0.000136964563016923,0.000202196190774941,0.000142617613437941,0.000200794772965635,0.000146786664765112,0.000201054677002701,0.000161635011399338,0.000181867556348683,0.000181768745089615,0.000187170965326826,0.000177413653172196,0.000120846658340443,0.000177267306295254,0.000144292814938401,0.000176892243442979,0.000149557142852437,0.000158165248451606,0.000153070002327676,0.000204362193053953,"v_4297",195,1.52434377000701e-05,2609.77814421166
"2017685",0.000109700719117082,0.000108292064929707,0.000103363969176416,0.000114328410610037,9.31367016678044e-05,0.000147411890469873,6.43856984392484e-05,0.000448413736407459,0.000115554010637266,0.000202196190774941,6.8326309099546e-05,0.000342648153049289,9.47997209941349e-05,0.000224741343017044,9.8376417009957e-05,0.000182177910540404,0.000149470992862948,0.000125028224193184,0.000148286038472283,8.59230827649937e-05,0.00019499403692478,0.000125135790787018,0.000174826348629046,0.000159110352417901,0.000118948933424564,0.000123657791136614,0.000234494428818112,"v_4340",302,1.58315522837014e-05,2785.33708456582
"2575374",7.0006379962875e-05,8.58337673732621e-05,7.96830598294975e-05,0.000102025353300295,8.36404105173616e-05,0.000147618060946054,5.04247481357309e-05,0.000461411236013472,0.000107367622962691,0.00016219787889267,6.18190415662559e-05,0.000364976925840235,8.86836099622553e-05,0.000209232216460033,9.39576181371693e-05,0.000175350118322536,0.000124684345805273,0.000113391934020749,0.000124123358096219,7.2618863498156e-05,0.000144111754562253,0.000111075589574994,0.000141255557902642,0.000144615827559955,0.000115265633118156,9.74081832994302e-05,0.000229422666362759,"v_4346",298,1.5939557199101e-05,3253.75777880104
"1477518",2.63426068932468e-05,2.89189037028195e-05,3.58413763088503e-05,2.94073077159674e-05,2.26450019741328e-05,4.20587771410546e-05,2.69115686771752e-05,0.000133224370961636,4.03022162440601e-05,5.00766266872516e-05,1.95218025998703e-05,0.000109016949508734,2.80785097372658e-05,5.8088728558985e-05,3.11641604712393e-05,5.15187958257361e-05,3.88073767064605e-05,3.41661285914048e-05,3.83954921044304e-05,2.77171234725786e-05,4.3988553784378e-05,3.444749296946e-05,4.26090805373599e-05,4.15070484568437e-05,3.44496911011031e-05,2.75146491787352e-05,8.20432161895431e-05,"v_4358",197,1.63534971953752e-05,1046.09966717382
"2020486",2.38166034925245e-05,2.86112557910874e-05,2.81610813855252e-05,2.88071585789069e-05,2.84888734513284e-05,4.90685733312304e-05,2.37887245303357e-05,0.000157594682722911,3.74684666643997e-05,3.87385225316475e-05,2.98249761942463e-05,0.000101300388323628,3.0858560206302e-05,6.00626173935136e-05,2.53499514280977e-05,5.21395042091787e-05,4.73199625646518e-05,3.51564511592716e-05,4.005047021238e-05,2.77171234725786e-05,4.3988553784378e-05,3.88413058482177e-05,3.79608172060115e-05,4.34835745738363e-05,3.42330263771968e-05,3.35235955511026e-05,6.02644715283189e-05,"v_4359",228,1.64076984921325e-05,1246.12490342544
"72000",5.19634985291443e-05,5.16848491709966e-05,4.57617572514785e-05,5.73142425892834e-05,5.07686334581365e-05,7.07164733303026e-05,3.56371626168736e-05,0.000105604684298858,5.60452694643961e-05,7.7477045063295e-05,4.39240558497081e-05,0.000104255667075371,5.61570194745315e-05,0.000100950314680178,6.58168463683636e-05,6.54847344531947e-05,8.21214165143164e-05,7.50169345159105e-05,6.58681286963936e-05,4.21300276783195e-05,7.61592871490723e-05,6.22163903632084e-05,8.23775557055625e-05,7.24726242897271e-05,5.82828107307971e-05,8.82366335731852e-05,9.99435542672616e-05,"v_4391",200,1.63305299256961e-05,2736.03456406699
"2772401",6.38718002754065e-05,7.93731612268876e-05,8.48032564450475e-05,9.27230416758565e-05,6.57435541184502e-05,9.71062942815526e-05,3.45349823297538e-05,0.00039154967563115,9.82366520948966e-05,0.000146765459347542,4.98890510885574e-05,0.000337230142004428,7.08912869604235e-05,0.000172292296842426,7.97709480719036e-05,0.000129728052139504,0.000106908063571991,8.31870957008117e-05,8.77138397213282e-05,7.04014936203497e-05,0.00013229393414257,7.94401368479384e-05,0.0001180142412459,0.000135062617994491,9.87991141012769e-05,8.69715922316341e-05,0.000210328972413192,"v_4397",220,1.59749512763986e-05,1603.77459036355
"2596911",3.89726238968582e-05,3.69177494078547e-05,3.61613885973221e-05,4.26105887312997e-05,3.28717770592251e-05,6.20573133306737e-05,2.46153597456756e-05,0.000180340307033434,5.5100686271176e-05,6.67688355830022e-05,2.60290701331604e-05,0.000155152134466497,3.53066409567599e-05,7.98015057387998e-05,3.51178226205757e-05,6.30019009194243e-05,5.88369904904401e-05,4.18411284923725e-05,4.46844089146389e-05,3.54779180449006e-05,6.07304660455964e-05,4.65744165148311e-05,5.91362390488207e-05,5.60015733147891e-05,4.24662858856366e-05,4.42764469542865e-05,9.30817580041362e-05,"v_4399",195,1.6443311682973e-05,2147.7409010417
"2590775",3.28380442093898e-05,3.96865806134438e-05,3.29612657126034e-05,4.68116326907236e-05,4.12723423076937e-05,6.65930638066698e-05,2.69115686771752e-05,0.000175466244681179,5.79344358508365e-05,7.9366729089229e-05,3.0909520783128e-05,0.000192257301016156,4.22567671293505e-05,9.44646799381552e-05,3.86063480464606e-05,8.06920898475385e-05,6.50962447979337e-05,5.02588703192404e-05,4.93183476168977e-05,3.32605481670943e-05,7.09069225181018e-05,6.13376277874569e-05,6.6883344601068e-05,7.11549402117321e-05,4.11662975421987e-05,3.92162815880823e-05,0.000101136910139109,"v_4400",237,1.64138927187972e-05,2745.28833698547
"2590785",1.62385932903576e-05,1.13829727340885e-05,1.8240700442897e-05,2.13052943656499e-05,1.7166372464262e-05,3.54613219032421e-05,1.00114709413382e-05,0.000128350308609381,3.1486106440672e-05,9.60589379849795e-05,2.22331640720745e-05,0.000106061670756991,1.64022977673137e-05,5.30130144130543e-05,2.55825197898233e-05,4.43806494161462e-05,3.43007136050651e-05,3.36709673074714e-05,4.20364439419195e-05,3.04888358198365e-05,4.89126456259128e-05,2.53083621816441e-05,3.97684751682026e-05,4.3812995593335e-05,4.7666239259388e-05,2.34032648186943e-05,6.41428781118246e-05,"v_4401",202,1.63711671005026e-05,689.605407789004
"85085",8.55232579958833e-05,6.7990188492799e-05,0.000110084227234326,8.88220722849628e-05,6.35521023145018e-05,9.58692714244627e-05,4.09643673379526e-05,0.000500403734831512,9.22542918711689e-05,0.00015715872149018,4.98890510885574e-05,0.000377454769458705,6.67212112568692e-05,0.000171164360365553,7.65149910077443e-05,0.000117003530278931,0.000108911024950389,9.50709665152133e-05,9.2347778423587e-05,5.59885894146088e-05,0.000108986566092638,7.46948189388801e-05,0.000100195898475731,0.000139015670228477,9.42491548992444e-05,7.30561374745727e-05,0.000227930971522949,"v_4403",179,1.58926925399701e-05,2296.41083121099
"2697569",4.87157798710728e-05,5.35307366413893e-05,5.18419907324441e-05,4.80119309648448e-05,4.01766164057195e-05,7.93756333299315e-05,2.95751710377147e-05,0.000198211868991703,6.89545731050717e-05,0.000116845462270254,3.74167883164181e-05,0.000191600572404658,5.25429538647845e-05,0.000121817139502338,4.6746240706859e-05,8.50370485316367e-05,8.33732673758151e-05,6.73419346149428e-05,7.54670017225012e-05,5.26625345978994e-05,8.63357436215776e-05,6.85434809086194e-05,8.98664244060681e-05,7.57668344847147e-05,6.60827407914242e-05,5.88244223821234e-05,0.000131865823839193,"v_4406",294,1.64219791769304e-05,3121.36775366605
"121292",3.64466204961359e-05,4.0301876436908e-05,4.64017818284222e-05,4.65115581221934e-05,3.6889438699797e-05,5.5047517140498e-05,2.47990564601955e-05,0.000178715619582683,4.06170773084669e-05,5.85802048039547e-05,2.87404316053646e-05,0.000152853584326252,3.75306813319889e-05,8.09294422156733e-05,4.06994633019916e-05,7.54160685882764e-05,6.30932834195358e-05,4.15935478504058e-05,4.79943651305381e-05,2.93801508809333e-05,5.31801918885763e-05,4.27078611815244e-05,5.86197653453376e-05,5.8966362490278e-05,4.31162800573555e-05,5.4080517351307e-05,9.4573452843946e-05,"v_4407",166,1.63596505578641e-05,1269.46448202337
"37930",4.9437495128422e-05,6.18372302581566e-05,6.97626788868693e-05,6.63164796451918e-05,5.58820210006826e-05,6.28819952354003e-05,3.8943703478233e-05,6.82368729315698e-05,6.04533243660902e-05,7.49574663620496e-05,4.98890510885574e-05,7.68372475453126e-05,5.97710850842786e-05,7.95195216195814e-05,5.53512700907086e-05,7.63471311634403e-05,8.16206761697169e-05,6.33806443434756e-05,6.4213150588444e-05,4.43473975561258e-05,7.41896504124584e-05,5.6240804848098e-05,7.38557395980905e-05,7.04960981727345e-05,5.74161518351719e-05,5.02853933266539e-05,7.54797588943797e-05,"v_4421",193,1.63703630946534e-05,3465.45419754529
"2735317",1.37125898896353e-05,5.5376624111782e-06,7.0402703463813e-06,7.80193878178727e-06,6.57435541184502e-06,6.30881657115819e-05,3.85763100491931e-05,0.000201461243893206,5.06926313694819e-05,6.61389409076908e-05,3.95858774941814e-05,0.000139719012096284,4.28127772231577e-05,7.83915851427079e-05,3.9071484769912e-05,6.45536718780308e-05,5.75851396289414e-05,5.14967735290739e-05,4.93183476168977e-05,3.04888358198365e-05,6.63111034660026e-05,4.74531790905827e-05,6.04274233075286e-05,5.73192573927842e-05,4.83162334311069e-05,4.39601866188987e-05,8.74133176128586e-05,"v_4431",236,1.63990882106955e-05,1462.03062962555
"2805590",3.50031899814375e-05,3.2610678643605e-05,2.72010445201096e-05,4.65115581221934e-05,3.61589547651476e-05,7.64892466633886e-05,3.94029452645329e-05,8.61084348898381e-05,6.17127686237171e-05,0.000107711989478239,6.77840368051052e-05,0.00014136083362503,7.33933323825561e-05,0.000108281901779856,6.67471198152663e-05,8.44163401481941e-05,7.73643832406213e-05,8.26919344168783e-05,6.75231068043432e-05,3.21518632281912e-05,0.000103734201461667,6.73132133025673e-05,9.83882405135401e-05,8.79554122061688e-05,7.0849364717363e-05,0.000115118762081145,0.000121722298928486,"v_4498",176,1.60937298828376e-05,1566.91170061258
"28047",0.000147590770127917,0.000121213277222456,0.000202567778602698,0.000168941982082548,0.000163263159394151,0.000192769395229834,0.000105533762491721,0.000185214369385689,0.000137909146210143,0.000207865242852743,0.000119842177071426,0.000223287727909456,0.000137334493170389,0.000202182613479574,0.000147913478057524,0.000202040578810568,0.000169500606646927,0.000164641126907856,0.000173110710091527,0.000107542439073605,0.000194337491345909,0.000163274086574634,0.00018205698047781,0.00014329814348196,0.000153398624525667,0.000145796014613758,0.000198395413694713,"v_4612",168,1.56648965333584e-05,3514.74386137365
"110539",1.69603085477068e-05,1.66129872335346e-05,2.46409462123346e-05,2.49061891880132e-05,2.52016957454059e-05,4.20587771410546e-05,2.59012367473153e-05,2.92443741135299e-05,3.87279109220265e-05,3.96833645446145e-05,2.44022532498379e-05,4.18664489830229e-05,4.05887368479287e-05,4.06057131674458e-05,3.32572757267703e-05,4.22081700740971e-05,4.00592275679592e-05,2.99572576779709e-05,3.07825928078623e-05,2.38367261864176e-05,3.21707333646943e-05,3.81382957876164e-05,3.30543170229216e-05,3.39303650083722e-05,3.53163499967284e-05,2.87796905202862e-05,4.56458620981822e-05,"v_4627",152,1.64422302241076e-05,2742.32331831717
"470076",8.94926919113041e-05,8.18343445207446e-05,0.00014496556667776,9.84244584779318e-05,8.65623462559594e-05,0.000140402094279697,5.63030430003699e-05,0.000102355309397355,9.41434582576093e-05,0.00014109640726974,7.32067597495136e-05,0.000140211558554908,8.75715897746408e-05,0.000138454202536222,0.000101632374074116,0.000140900803041471,0.000133196931663464,0.000110668546959116,0.00012048240625873,8.0379658070478e-05,0.000117849931407401,0.00010896655939319,0.00010820124087972,0.000113979672746571,0.000103782402751122,8.3176468206981e-05,0.000145589416365444,"v_4650",173,1.59667890787163e-05,1248.88373928985
"560555",8.55232579958833e-05,7.59890341978342e-05,0.000389774967358747,8.55212520311297e-05,8.36404105173616e-05,0.000127413354280254,5.99769772907692e-05,9.5856559594348e-05,0.000106423039769471,0.000151174722074722,6.07344969773742e-05,0.000134465183204297,8.75715897746408e-05,0.000161012932073691,0.000111400245266594,0.000132521239864996,0.000122931754599175,0.000108440321181415,0.000131405261771197,8.20426854788327e-05,0.000133607025300312,9.89486660296224e-05,0.000116981293838934,0.000102779358083613,0.000104432396922841,0.00010025452631792,0.000150064500884873,"v_4654",156,1.59184972938555e-05,971.85419383717
"29311",3.60857628674613e-05,2.98418474380159e-05,5.12019661555004e-05,5.07126020816173e-05,4.23680682096679e-05,0.000125763990470801,2.65441752481352e-05,4.71159360717982e-05,3.99873551796534e-05,6.48791515570681e-05,2.98249761942463e-05,5.46726569072417e-05,7.83974232268213e-05,6.76761886124097e-05,4.90719243241156e-05,6.98296931372929e-05,6.45955044533342e-05,5.44677412326743e-05,6.35511593452642e-05,3.88039728616101e-05,5.02257367836554e-05,5.37802696359937e-05,6.0169186455787e-05,5.79780994317817e-05,5.6116163491734e-05,4.42764469542865e-05,6.68279288234824e-05,"v_4690",206,1.65590329524756e-05,2287.15525009406
"36809",0.000129547888694186,0.000120905629310724,0.000145925603543176,0.000154238328224564,0.000140983399387343,0.000196274293324922,0.00010884030335308,0.00013647374586314,0.000165931780942341,0.000202826085450252,0.000111165820360372,0.000195869308379397,0.000353066409567599,0.000204156502314103,0.00016210014812279,0.000196764557551305,0.000192534662498504,0.000176772578364225,0.000180723609388095,0.000115303233645927,0.000185474126031146,0.000162746829029184,0.000187221717512642,0.0001857934549973,0.000145815359188946,0.000135675683881349,0.000196307040918979,"v_4712",250,1.57965405576179e-05,3682.76955559832
"1520670",2.48991763785483e-05,2.58424245854983e-05,3.00811551163565e-05,2.49061891880132e-05,2.62974216473801e-05,4.02032428554199e-05,1.97473968108964e-05,6.17381231285631e-05,3.24306896338921e-05,3.62189438304021e-05,2.11486194831928e-05,4.61351849577625e-05,2.80785097372658e-05,4.79373002671236e-05,2.46522463429207e-05,4.06563991154906e-05,4.08103380848585e-05,3.04524189619043e-05,3.50855358885313e-05,2.3282383716966e-05,3.84079163639718e-05,3.53262555452115e-05,4.23508436856183e-05,3.59068911253648e-05,2.9466402451258e-05,2.27707441479188e-05,3.40106423476651e-05,"v_4717",203,1.70076704593772e-05,3658.15782607961
"2811421",7.97495359370895e-05,8.12190486972803e-05,0.000257289879931389,9.21228925387959e-05,8.76580721579336e-05,0.000178749802849482,6.20894895077488e-05,0.000157594682722911,0.000142317201111837,0.000194322507333549,6.99531259828685e-05,0.000202929140953005,0.000113426059136678,0.000224177374778607,0.000129075440757745,0.000174419055747372,0.000165494683890132,0.000146320159402321,0.000172117723226757,0.000106433754134702,0.00019499403692478,0.000160286293817079,0.000195227059916631,0.000169651825041861,0.000135198787717537,0.000122709010130451,0.000199588769566561,"v_4747",243,1.58403294788532e-05,2640.51589748175
"99653",0.000104287854686963,9.2909669343101e-05,0.000196487545121733,0.000117329156295339,9.31367016678044e-05,0.000190501519991836,6.44775467965084e-05,0.000186839056836441,0.000129407897471162,0.000214164189605856,6.72417645106643e-05,0.000203914233870253,0.000120932195403075,0.00021853769239424,0.000128377735672568,0.000188074640183109,0.000179265043366618,0.000155480643155088,0.000166821793281318,0.000103107699317992,0.000188100308346631,0.000159407531241328,0.000184381112143485,0.000181510981743817,0.000140182076367382,0.000130615518515145,0.000189445244655854,"v_4779",276,1.57985370554687e-05,3656.29061962453
"29404",1.91254543197545e-05,2.24582975564449e-05,3.32812780010752e-05,3.51087245180427e-05,2.41059698434317e-05,6.39128476163085e-05,1.29506183736577e-05,6.98615603823215e-05,4.37656879525341e-05,5.79503101286434e-05,2.3859980955397e-05,0.000138898101331911,3.80866914257961e-05,7.10599980430302e-05,3.79086429612836e-05,8.31749233813089e-05,4.45658906693546e-05,4.38217736281061e-05,3.44235446453514e-05,2.3282383716966e-05,7.97702878328645e-05,5.36045171208434e-05,7.049866052545e-05,4.51306796713301e-05,3.09830555186022e-05,4.23788849419599e-05,7.57780978623416e-05,"v_4987",226,1.64508858802046e-05,1194.78958667173
"2071",4.9437495128422e-05,7.0451371786656e-05,8.03230844064412e-05,9.57237873611593e-05,5.04033914908118e-05,8.76224523771971e-05,2.7646355535255e-05,0.000222582180752978,0.000110516233606759,0.000152749458763,5.09735956774391e-05,0.000204570962481751,0.00010286186735434,0.000190057296353184,0.000103725489329647,0.000124452030880242,0.000118925831842379,0.000111658869526982,9.76437083690257e-05,7.09558360898013e-05,0.000134920116458055,0.000104396993999282,0.000176892243442979,0.00017261661421735,0.000121765574835346,0.000594253170193602,0.000200782125438409,"v_5060",140,1.57601929047612e-05,555.480563090663
"83676",2.56208916358975e-05,2.24582975564449e-05,2.72010445201096e-05,2.94073077159674e-05,1.78968563989114e-05,5.66968809499511e-05,2.8013748964295e-05,4.38665611702949e-05,5.82492969152432e-05,8.34610444787527e-05,6.8326309099546e-05,7.79865226154348e-05,3.64186611443744e-05,9.16448387459715e-05,6.6979688176992e-05,6.14501299608178e-05,5.83362501458406e-05,5.9666934713975e-05,6.38821549668541e-05,2.82714659420302e-05,7.68158327279436e-05,6.06346177268556e-05,7.82457660776973e-05,6.19311516657668e-05,4.70162450876691e-05,4.87040916497151e-05,9.00983683245164e-05,"v_5114",168,1.64563002945678e-05,2822.51575028265
"712116",9.02144071686533e-06,1.35365081162134e-05,1.47205652697064e-05,1.44035792894534e-05,1.49749206603136e-05,2.3503434284707e-05,6.52123336545883e-06,2.43703117612749e-05,1.63727753491494e-05,1.85818929216846e-05,7.59181212217178e-06,2.1343679873698e-05,1.75143179549282e-05,2.59425389680904e-05,1.48843751504427e-05,1.98626682701633e-05,2.42859067130753e-05,2.20346771350364e-05,1.55567942147261e-05,1.44129042057409e-05,2.1994276892189e-05,1.65207364241288e-05,2.19501323980339e-05,2.4706576462407e-05,1.62498542929732e-05,1.20178927447349e-05,2.59554902126918e-05,"v_5140",137,1.65645188007288e-05,3561.37813551555
